,Open,High,Close
725,2431.675,2476.7747,2416.3752
726,2439.3623,2484.6968,2423.699
727,2450.9634,2494.1304,2434.8545
728,2464.2869,2505.0771,2448.1743
729,2472.5662,2511.8562,2456.2239
730,2470.1736,2510.5696,2455.8616
731,2465.5854,2509.0298,2451.3787
732,2463.559,2509.4436,2450.3804
733,2456.9438,2504.0615,2442.7317
734,2457.0715,2509.202,2441.777
735,2461.3958,2512.028,2444.152
736,2470.0503,2515.067,2451.4072
737,2487.2693,2532.1648,2468.2957
738,2499.8457,2544.0881,2481.166
739,2509.1577,2554.5945,2491.3445
740,2522.0925,2569.4011,2506.1848
741,2522.5793,2572.9282,2506.7148
742,2521.8333,2574.3594,2505.6582
743,2523.602,2576.6284,2507.1902
744,2524.1575,2575.5735,2506.985
745,2526.517,2574.523,2509.0938
746,2528.2832,2576.8464,2511.3098
747,2532.117,2583.8647,2515.3892
748,2540.5093,2592.4556,2523.6174
749,2544.2964,2597.2603,2527.34
750,2545.5188,2596.203,2527.9797
751,2543.939,2591.4905,2526.283
752,2542.4373,2588.9807,2526.0933
753,2543.4094,2592.5215,2528.6895
754,2536.382,2588.403,2521.0918
755,2528.4915,2582.0654,2513.3154
