,Open,High,Low,Close,Adj Close,Volume,DPO,Low,Low,Low,Low,Low,Low,Total Market Value,Low,Total Market Value,Total Market Value,AORD_Close,DJI_Close,FCHIX_Close,FTSE_Close,GDAXI_Close,GSPC_Close,HSI_Close,KS11_Close,PSEIPS_Close,TWII_Close,NSEI_Close
2013-08-27,1299.9,1306.95,1240.0,1260.25,1265.0,929746.0,-137.6000000000006,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,16730532.0,1240.0,147554775.0,29753293.0,5130.8,14776.13,1.4107,6441.0,8242.56,1630.48,21874.77,1885.84,5916.99,7820.81,5287.45
2013-08-28,1238.0,1249.0,1215.0,1236.35,1236.75,1150637.0,-138.6075000000003,1215.0,1215.0,1215.0,1215.0,1215.0,1215.0,16817892.0,1215.0,145885775.0,30186531.0,5077.9,14824.51,1.4107,6430.1,8157.9,1634.96,21524.65,1884.52,5738.06,7824.51,5285.0
2013-08-29,1240.5,1263.8,1223.3,1250.6,1238.0,573972.0,-134.01750000000015,1223.3,1223.3,1223.3,1223.3,1223.3,1223.3,16624608.0,1223.3,146113366.0,29982654.0,5083.1,14840.95,1.4107,6483.1,8194.55,1638.17,21704.78,1907.54,5944.21,7917.63,5409.05
2013-08-30,1246.0,1249.0,1225.0,1243.55,1248.8,758972.0,-101.78000000000043,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,16675932.0,1225.0,146265093.0,29638612.0,5125.3,14810.31,1.4107,6412.9,8103.15,1632.97,21731.37,1926.36,6075.17,8021.86,5471.8
2013-09-03,1315.0,1319.6,1254.5,1276.05,1282.0,627614.0,-93.83250000000021,1254.5,1254.5,1254.5,1254.5,1254.5,1254.5,16797144.0,1254.5,144216775.0,29867973.0,5188.9,14833.96,1.4107,6468.4,8180.71,1639.77,22394.58,1933.74,6083.91,8088.34,5341.45
2013-09-04,1269.0,1282.8,1242.0,1276.5,1275.2,656723.0,-90.46250000000009,1242.0,1242.0,1242.0,1242.0,1242.0,1242.0,16322059.0,1242.0,142471911.0,29778777.0,5156.5,14930.87,1.4107,6474.7,8195.92,1653.08,22326.22,1933.03,5968.33,8083.41,5448.1
2013-09-05,1290.0,1314.35,1290.0,1299.6,1296.35,531076.0,-65.64500000000021,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,16184528.0,1290.0,139892548.0,29778777.0,5138.4,14937.48,1.4107,6532.4,8234.98,1655.08,22597.97,1951.65,5959.22,8169.07,5592.95
2013-09-06,1311.0,1311.95,1277.0,1288.4,1280.95,473918.0,-63.522500000000264,1277.0,1277.0,1277.0,1277.0,1277.0,1277.0,16332181.0,1277.0,142092593.0,30033623.0,5144.0,14922.5,1.4107,6547.3,8275.67,1655.17,22621.22,1955.31,5974.62,8164.17,5680.4
2013-09-10,1305.0,1349.95,1300.0,1336.65,1338.7,857196.0,-49.20250000000033,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,16097362.0,1300.0,142320184.0,29727808.0,5198.9,15191.06,1.4107,6584.0,8446.54,1683.99,22976.65,1994.06,6089.72,8208.74,5896.75
2013-09-11,1351.0,1388.8,1346.3,1360.8,1355.7,1255303.0,-48.2325000000003,1346.3,1346.3,1346.3,1346.3,1346.3,1346.3,16093005.0,1346.3,143382275.0,30785420.0,5230.6,15326.6,1.4107,6588.4,8495.73,1689.13,22937.14,2003.85,6214.9,8208.96,5913.15
2013-09-12,1367.95,1376.0,1315.55,1320.9,1316.55,523296.0,-50.230000000000246,1315.55,1315.55,1315.55,1315.55,1315.55,1315.55,15755260.0,1315.55,141485684.0,30734451.0,5238.2,15300.64,1.4176,6589.0,8494.0,1683.42,22953.72,2004.06,6195.61,8225.33,5850.7
2013-09-13,1315.0,1335.0,1301.0,1315.9,1318.7,534719.0,-46.46500000000037,1301.0,1301.0,1301.0,1301.0,1301.0,1301.0,15774871.0,1301.0,139285638.0,30581543.0,5214.7,15376.06,1.4176,6583.8,8509.42,1687.99,22915.28,1994.32,6133.24,8168.17,5850.6
2013-09-16,1343.35,1379.3,1334.45,1359.9,1362.0,707004.0,-28.655000000000427,1334.45,1334.45,1334.45,1334.45,1334.45,1334.45,15737828.0,1334.45,138527002.0,30390408.0,5241.7,15494.78,1.4244,6622.9,8613.0,1697.6,23252.41,2013.37,6302.71,8255.31,5840.55
2013-09-17,1362.0,1388.8,1360.0,1375.8,1375.7,478211.0,-32.02250000000049,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,15534091.0,1360.0,137768366.0,29294570.0,5245.2,15529.73,1.4244,6570.2,8596.95,1704.76,23180.52,2005.58,6344.14,8249.75,5850.2
2013-09-23,1450.0,1454.4,1388.0,1401.25,1390.0,500010.0,-83.38750000000027,1388.0,1388.0,1388.0,1388.0,1388.0,1388.0,15571134.0,1388.0,137540775.0,29829747.0,5245.8,15401.38,1.4313,6557.4,8635.29,1701.84,23371.54,2009.41,6477.94,8292.8,5889.75
2013-09-24,1390.0,1442.0,1387.0,1410.8,1411.7,517200.0,-108.07000000000016,1387.0,1387.0,1387.0,1387.0,1387.0,1387.0,15493780.0,1387.0,136175229.0,30033623.0,5229.5,15334.59,1.4313,6571.5,8664.6,1697.42,23179.04,2007.1,6461.38,8299.09,5892.45
2013-09-25,1414.9,1423.0,1376.15,1393.2,1390.25,326342.0,-114.7175000000002,1376.15,1376.15,1376.15,1376.15,1376.15,1376.15,15604909.0,1376.15,137995957.0,29880716.0,5270.1,15273.26,1.4313,6551.5,8665.63,1692.77,23209.63,1998.06,6420.42,8283.87,5873.85
2013-09-26,1415.0,1423.0,1380.1,1387.55,1385.85,537625.0,-79.62750000000005,1380.1,1380.1,1380.1,1380.1,1380.1,1380.1,15413157.0,1380.1,138602866.0,29472962.0,5288.2,15328.3,1.4313,6565.6,8664.1,1698.67,23125.03,2007.32,6407.46,8184.65,5882.25
2013-09-27,1391.9,1407.7,1361.55,1366.95,1364.15,599199.0,-85.44500000000016,1361.55,1361.55,1361.55,1361.55,1361.55,1361.55,15462184.0,1361.55,137768366.0,28976012.0,5302.3,15258.24,1.4313,6512.7,8661.51,1691.75,23207.04,2011.8,6379.81,8230.65,5833.2
2013-09-30,1366.0,1373.65,1340.0,1358.55,1363.0,406918.0,-56.095000000000255,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,15388098.0,1340.0,133975184.0,28976012.0,5217.7,15129.67,1.4244,6462.2,8594.4,1681.55,22859.86,1996.96,6191.8,8173.84,5735.3
2013-10-04,1410.5,1434.95,1406.05,1428.5,1429.0,666373.0,-17.720000000000255,1406.05,1406.05,1406.05,1406.05,1406.05,1406.05,15122260.0,1406.05,134506229.0,29154404.0,5205.9,15072.58,1.4313,6453.9,8622.97,1690.5,23138.54,1996.98,6390.48,8364.52,5907.3
2013-10-07,1425.0,1432.7,1402.05,1410.2,1408.1,329756.0,-61.30000000000041,1402.05,1402.05,1402.05,1402.05,1402.05,1402.05,15273701.0,1402.05,136326957.0,29179889.0,5160.6,14936.24,1.4313,6437.3,8591.58,1676.12,22973.95,1994.42,6443.21,8333.63,5906.15
2013-10-08,1420.0,1423.85,1400.0,1406.6,1401.05,411447.0,-67.21000000000026,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,15293312.0,1400.0,134051047.0,29320054.0,5148.1,14776.53,1.4313,6365.8,8555.89,1655.45,23178.85,2002.76,6454.86,8375.62,5928.4
2013-10-11,1436.1,1470.0,1413.1,1464.0,1467.05,762748.0,-95.67250000000013,1413.1,1413.1,1413.1,1413.1,1413.1,1413.1,14987162.0,1413.1,131471684.0,29740550.0,5228.8,15237.11,1.4382,6487.2,8724.83,1703.2,23218.32,2024.9,6489.8,8349.34,6096.2
2013-10-17,1440.05,1451.8,1418.0,1427.05,1423.8,316070.0,-135.7349999999999,1418.0,1418.0,1418.0,1418.0,1418.0,1418.0,15633236.0,1418.0,134430366.0,29230858.0,5281.9,15371.65,1.4451,6576.2,8811.98,1733.15,23094.88,2040.61,6560.88,8374.65,6045.85
2013-10-18,1432.0,1472.5,1428.1,1468.75,1469.0,490221.0,-133.23000000000002,1428.1,1428.1,1428.1,1428.1,1428.1,1428.1,15664831.0,1428.1,133975184.0,29218116.0,5321.0,15399.65,1.452,6622.6,8865.1,1744.5,23340.1,2052.4,6607.83,8441.16,6189.35
2013-10-21,1470.35,1542.75,1470.1,1519.95,1520.9,877353.0,-135.2275000000002,1470.1,1470.1,1470.1,1470.1,1470.1,1470.1,15673547.0,1470.1,134733820.0,28721166.0,5351.5,15392.2,1.4588,6654.2,8867.22,1744.66,23438.15,2053.01,6597.56,8419.29,6204.95
2013-10-22,1523.0,1536.0,1505.3,1514.6,1516.0,351924.0,-165.84500000000003,1505.3,1505.3,1505.3,1505.3,1505.3,1505.3,15805377.0,1505.3,132988957.0,28530031.0,5371.2,15467.66,1.4588,6695.7,8947.46,1754.67,23315.99,2056.12,6603.6,8418.24,6202.8
2013-10-23,1516.8,1545.0,1482.5,1528.85,1530.0,534863.0,-172.2249999999999,1482.5,1482.5,1482.5,1482.5,1482.5,1482.5,15684442.0,1482.5,134354502.0,28173246.0,5356.8,15413.33,1.4588,6674.5,8919.86,1746.38,22999.95,2035.75,6635.11,8393.59,6178.35
2013-10-24,1528.0,1549.75,1499.95,1513.9,1514.0,580715.0,-164.7800000000002,1499.95,1499.95,1499.95,1499.95,1499.95,1499.95,15865299.0,1499.95,133595866.0,28109535.0,5373.7,15509.21,1.4588,6713.2,8980.63,1752.07,22835.82,2046.69,6583.77,8413.69,6164.35
2013-10-25,1501.1,1533.1,1490.0,1508.7,1509.0,432129.0,-170.5550000000003,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,15857673.0,1490.0,133520002.0,27803719.0,5385.7,15570.28,1.4588,6721.3,8985.74,1759.77,22698.34,2034.39,6539.81,8346.59,6144.9
2013-10-29,1590.9,1646.5,1565.75,1635.25,1645.75,4085346.0,-205.06000000000017,1565.75,1565.75,1565.75,1565.75,1565.75,1565.75,15927401.0,1565.75,131092366.0,27255800.0,5410.7,15680.35,1.4657,6774.7,9022.04,1771.95,22846.54,2051.76,6543.46,8420.95,6220.9
2013-10-30,1641.0,1659.9,1625.0,1636.65,1638.9,951167.0,-158.71500000000015,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,16123511.0,1625.0,130561320.0,27230315.0,5425.4,15618.76,1.4657,6777.7,9010.27,1763.31,23304.02,2059.58,6597.21,8465.03,6251.7
2013-10-31,1626.1,1646.7,1617.25,1636.2,1639.05,760636.0,-171.5150000000001,1617.25,1617.25,1617.25,1617.25,1617.25,1617.25,15780318.0,1617.25,129954411.0,26860788.0,5420.3,15545.75,1.4657,6731.4,9033.92,1756.54,23206.37,2030.09,6585.38,8450.03,6299.15
2013-11-05,1645.0,1645.0,1617.2,1623.25,1623.0,491093.0,-200.4825000000003,1617.2,1617.2,1617.2,1617.2,1617.2,1617.2,15797750.0,1617.2,128973267.0,26364739.0,5425.7,15618.22,1.4657,6746.8,9009.11,1762.97,23038.95,2013.93,6519.58,8262.17,6253.15
2013-11-06,1622.0,1644.0,1610.0,1614.55,1617.0,526949.0,-210.88000000000034,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,15987323.0,1610.0,127807307.0,25883737.0,5426.0,15746.88,1.4657,6741.7,9040.87,1770.49,23036.94,2013.67,6477.3,8281.94,6215.15
2013-11-07,1610.3,1644.9,1602.4,1610.8,1611.0,496581.0,-225.2950000000003,1602.4,1602.4,1602.4,1602.4,1602.4,1602.4,15871836.0,1602.4,127761790.0,26464002.0,5415.4,15593.98,1.4657,6697.2,9081.03,1747.15,22881.03,2004.04,6436.49,8283.68,6187.25
2013-11-08,1605.1,1610.0,1557.5,1580.55,1579.3,740937.0,-233.26750000000015,1557.5,1557.5,1557.5,1557.5,1557.5,1557.5,15720396.0,1557.5,129834404.0,26513514.0,5394.4,15761.78,1.4588,6708.4,9078.28,1770.61,22744.39,1984.87,6355.18,8229.56,6140.75
2013-11-12,1591.5,1622.0,1582.1,1587.1,1585.0,720325.0,-229.8050000000003,1582.1,1582.1,1582.1,1582.1,1582.1,1582.1,15684442.0,1582.1,131462886.0,26934364.0,5386.8,15750.67,1.4588,6726.8,9076.48,1767.69,22901.41,1995.48,6324.17,8195.23,6018.05
2013-11-13,1580.0,1594.0,1573.0,1579.5,1580.0,446748.0,-259.83500000000004,1573.0,1573.0,1573.0,1573.0,1573.0,1573.0,15601640.0,1573.0,130352557.0,26228822.0,5317.5,15821.63,1.4588,6630.0,9054.83,1782.0,22463.83,1963.56,6320.96,8104.23,5989.6
2013-11-14,1596.7,1625.0,1591.45,1612.6,1616.95,633129.0,-269.11249999999995,1591.45,1591.45,1591.45,1591.45,1591.45,1591.45,15733470.0,1591.45,129242229.0,26154554.0,5352.0,15876.22,1.4588,6666.1,9149.66,1790.62,22649.15,1967.56,6327.88,8134.88,6056.15
2013-11-18,1627.7,1635.15,1612.05,1629.35,1633.1,642611.0,-244.34249999999997,1612.05,1612.05,1612.05,1612.05,1612.05,1612.05,15372845.0,1612.05,124652871.0,27095277.0,5377.9,15976.02,1.4657,6723.5,9225.43,1791.53,23660.06,2010.81,6343.25,8191.43,6189.0
2013-11-19,1630.0,1691.1,1625.45,1682.55,1677.55,1253144.0,-252.47249999999985,1625.45,1625.45,1625.45,1625.45,1625.45,1625.45,15469811.0,1625.45,126207331.0,26872474.0,5347.8,15967.03,1.4657,6698.0,9193.29,1787.87,23657.81,2031.64,6267.85,8260.18,6203.35
2013-11-20,1690.0,1700.0,1643.1,1649.85,1643.1,612988.0,-263.3349999999998,1643.1,1643.1,1643.1,1643.1,1643.1,1643.1,15248642.0,1643.1,125911243.0,27280946.0,5304.6,15900.82,1.4657,6681.1,9202.07,1781.37,23700.86,2017.24,6155.34,8204.43,6122.9
2013-11-21,1654.9,1667.7,1638.85,1647.0,1655.5,591465.0,-269.24249999999984,1638.85,1638.85,1638.85,1638.85,1638.85,1638.85,15162572.0,1638.85,127169616.0,27578016.0,5284.3,16009.99,1.4657,6681.3,9196.08,1795.85,23580.29,1993.78,6122.89,8099.42,5999.05
2013-11-22,1662.0,1676.75,1636.25,1640.15,1640.0,822901.0,-244.55499999999984,1636.25,1636.25,1636.25,1636.25,1636.25,1636.25,15064517.0,1636.25,127095594.0,26612538.0,5330.3,16064.77,1.4657,6674.3,9219.04,1804.76,23696.28,2006.23,6084.84,8116.75,5995.45
2013-11-25,1653.0,1689.8,1646.3,1678.9,1689.5,730897.0,-253.06500000000005,1646.3,1646.3,1646.3,1646.3,1646.3,1646.3,15011131.0,1646.3,127687769.0,26872474.0,5346.1,16072.54,1.4657,6694.6,9299.95,1802.48,23684.45,2015.98,6004.26,8187.48,6115.35
2013-11-26,1680.0,1688.0,1654.55,1663.3,1657.35,395917.0,-256.9124999999999,1654.55,1654.55,1654.55,1654.55,1654.55,1654.55,14946851.0,1654.55,125763200.0,26921986.0,5350.6,16072.8,1.4657,6636.2,9290.07,1802.75,23681.28,2022.64,6025.37,8247.99,6059.1
2013-11-27,1668.05,1670.0,1641.0,1659.95,1655.0,571218.0,-258.14750000000004,1641.0,1641.0,1641.0,1641.0,1641.0,1641.0,14737667.0,1641.0,126281353.0,26761073.0,5324.9,16097.33,1.4726,6649.5,9351.13,1807.23,23806.35,2028.81,6053.87,8295.85,6057.1
2013-11-29,1670.0,1692.65,1667.15,1676.15,1673.0,502124.0,-267.145,1667.15,1667.15,1667.15,1667.15,1667.15,1667.15,14913076.0,1667.15,125689178.0,27441859.0,5314.3,16086.41,1.4726,6650.6,9405.3,1805.81,23881.29,2044.87,6208.82,8406.8,6176.1
2013-12-02,1670.0,1682.3,1656.6,1661.4,1660.0,495575.0,-260.4575000000002,1656.6,1656.6,1656.6,1656.6,1656.6,1656.6,14673386.0,1656.6,125689178.0,27206678.0,5273.5,16008.77,1.4726,6595.3,9401.96,1800.9,24038.55,2030.78,6223.37,8414.58,6217.85
2013-12-03,1660.0,1686.85,1652.25,1663.25,1660.25,572128.0,-261.1200000000001,1652.25,1652.25,1652.25,1652.25,1652.25,1652.25,14772488.0,1652.25,127687769.0,27280946.0,5249.6,15914.62,1.4726,6532.4,9223.4,1795.15,23910.47,2009.36,6179.5,8392.52,6201.85
2013-12-04,1652.3,1669.8,1633.95,1639.75,1637.55,428767.0,-274.19500000000016,1633.95,1633.95,1633.95,1633.95,1633.95,1633.95,14992468.0,1633.95,129242229.0,26835340.0,5267.5,15889.77,1.4726,6510.0,9140.63,1792.81,23728.7,1986.8,6105.23,8417.97,6160.95
2013-12-05,1667.15,1708.7,1667.15,1700.15,1703.0,1947489.0,-278.47500000000014,1667.15,1667.15,1667.15,1667.15,1667.15,1667.15,14855625.0,1667.15,128353966.0,26241200.0,5196.9,15821.51,1.4726,6498.3,9084.95,1785.03,23712.57,1984.77,6030.95,8375.51,6241.1
2013-12-06,1705.75,1717.65,1694.0,1701.5,1703.0,834899.0,-286.90999999999985,1694.0,1694.0,1694.0,1694.0,1694.0,1694.0,14776988.0,1694.0,128576032.0,26340223.0,5186.0,16020.2,1.4726,6552.0,9172.41,1805.09,23743.1,1980.41,6014.94,8367.69,6259.9
2013-12-09,1738.9,1770.0,1709.5,1763.75,1769.0,1184977.0,-296.0699999999997,1709.5,1709.5,1709.5,1709.5,1709.5,1709.5,14909239.0,1709.5,129686360.0,26265956.0,5148.4,16025.53,1.4726,6559.5,9195.17,1808.37,23811.17,2000.38,6008.94,8444.59,6363.9
2013-12-11,1743.3,1775.9,1735.0,1753.0,1754.0,668007.0,-307.82749999999965,1735.0,1735.0,1735.0,1735.0,1735.0,1735.0,15091787.0,1735.0,130056470.0,27157166.0,5109.5,15843.53,1.4726,6507.7,9077.11,1782.22,23338.24,1977.97,5888.74,8433.74,6307.9
2013-12-12,1748.0,1748.0,1710.4,1714.8,1715.0,478485.0,-347.49250000000006,1710.4,1710.4,1710.4,1710.4,1710.4,1710.4,14866861.0,1710.4,128576032.0,27553260.0,5069.2,15739.43,1.4726,6445.3,9017.0,1775.5,23218.12,1967.93,5762.53,8361.3,6237.05
2013-12-13,1710.0,1719.95,1682.6,1689.6,1694.95,577334.0,-351.3425,1682.6,1682.6,1682.6,1682.6,1682.6,1682.6,14851649.0,1682.6,125985265.0,28531116.0,5101.5,15755.36,1.4726,6440.0,9006.46,1775.32,23245.96,1962.91,5767.13,8376.91,6168.4
2013-12-16,1687.0,1714.9,1676.0,1701.6,1703.6,428119.0,-378.7049999999999,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,14821224.0,1676.0,125319068.0,28543494.0,5093.1,15884.57,1.4726,6522.2,9163.56,1786.54,23114.66,1961.15,5812.54,8313.84,6154.7
2013-12-17,1710.2,1731.7,1694.95,1701.9,1699.0,552326.0,-379.6724999999999,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,14654974.0,1694.95,126355375.0,28258802.0,5106.1,15875.26,1.4726,6486.2,9085.12,1781.0,23069.23,1965.74,5928.99,8352.9,6139.05
2013-12-18,1703.75,1740.85,1695.4,1729.95,1738.45,791839.0,-392.7774999999997,1695.4,1695.4,1695.4,1695.4,1695.4,1695.4,14632156.0,1695.4,125837222.0,28704407.0,5099.3,16167.97,1.4726,6492.1,9181.75,1810.65,23143.82,1974.63,5961.55,8349.01,6217.15
2013-12-19,1741.0,1798.0,1725.25,1780.55,1784.0,1469454.0,-399.4549999999999,1725.25,1725.25,1725.25,1725.25,1725.25,1725.25,14348553.0,1725.25,127465703.0,28159778.0,5202.0,16179.08,1.4726,6584.7,9335.74,1809.6,22888.75,1975.65,5923.12,8407.37,6166.65
2013-12-20,1795.0,1830.0,1774.95,1809.65,1809.0,1493300.0,-431.67999999999984,1774.95,1774.95,1774.95,1774.95,1774.95,1774.95,14491984.0,1774.95,128279944.0,28543494.0,5261.5,16221.14,1.4726,6606.6,9400.18,1818.32,22812.18,1983.35,5835.13,8408.5,6274.25
2013-12-23,1809.0,1819.9,1795.6,1802.4,1802.2,681383.0,-437.8549999999998,1795.6,1795.6,1795.6,1795.6,1795.6,1795.6,14432221.0,1795.6,128576032.0,28679651.0,5291.5,16294.61,1.4726,6678.6,9488.82,1827.99,22921.56,1996.89,5854.88,8456.43,6284.5
2013-12-27,1790.25,1800.7,1763.0,1775.05,1773.45,503568.0,-424.0825000000002,1763.0,1763.0,1763.0,1763.0,1763.0,1763.0,14983127.0,1763.0,126577440.0,28803430.0,5323.8,16478.41,1.4726,6750.9,9589.39,1841.4,23243.24,2002.28,5889.83,8535.01,6313.8
2014-01-02,1759.0,1814.8,1759.0,1768.4,1770.0,1565710.0,-413.03,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,15262384.0,1759.0,124504827.0,27578016.0,5369.8,16441.35,1.4796,6717.9,9400.04,1831.98,23340.05,1967.19,5984.26,8612.51,6221.15
2014-01-03,1766.0,1808.65,1752.25,1798.6,1807.0,583504.0,-417.9524999999999,1752.25,1752.25,1752.25,1752.25,1752.25,1752.25,16539069.0,1752.25,129978507.0,29834811.0,5351.8,16469.99,1.4796,6730.7,9435.15,1831.37,22817.28,1946.14,5947.93,8546.51,6211.15
2014-01-06,1805.0,1819.4,1792.55,1807.7,1808.0,549379.0,-452.2624999999996,1792.55,1792.55,1792.55,1792.55,1792.55,1792.55,17738994.0,1792.55,135914329.0,32099779.0,5327.7,16425.1,1.4796,6730.7,9428.0,1826.77,22684.15,1953.28,5985.81,8499.98,6191.45
2014-01-07,1838.0,1854.25,1820.1,1845.75,1849.0,1614578.0,-456.3624999999997,1820.1,1820.1,1820.1,1820.1,1820.1,1820.1,18899836.0,1820.1,139970765.0,32144310.0,5318.8,16530.94,1.4866,6755.5,9506.2,1837.88,22712.78,1959.44,5947.44,8512.27,6162.25
2014-01-08,1850.0,1860.0,1827.05,1837.5,1850.4,1398622.0,-454.4974999999995,1827.05,1827.05,1827.05,1827.05,1827.05,1827.05,20057599.0,1827.05,141528674.0,34216680.0,5318.7,16462.74,1.4866,6721.8,9497.84,1837.49,22996.59,1958.96,5986.48,8555.98,6174.6
2014-01-09,1858.8,1859.0,1801.1,1811.8,1811.45,947521.0,-457.43749999999955,1801.1,1801.1,1801.1,1801.1,1801.1,1801.1,21315539.0,1801.1,144292589.0,34835979.0,5327.5,16444.76,1.4866,6691.3,9421.61,1838.13,22787.33,1946.11,5937.51,8514.65,6168.35
2014-01-10,1811.1,1814.55,1768.0,1794.1,1791.05,670378.0,-493.7524999999996,1768.0,1768.0,1768.0,1768.0,1768.0,1768.0,21570743.0,1768.0,151559752.0,35215425.0,5316.3,16437.05,1.4866,6739.9,9473.24,1842.37,22846.25,1938.54,5842.88,8529.32,6171.45
2014-01-13,1800.0,1814.75,1765.0,1782.75,1787.7,559984.0,-498.4099999999996,1765.0,1765.0,1765.0,1765.0,1765.0,1765.0,21675827.0,1765.0,152172645.0,34981920.0,5296.8,16257.94,1.4866,6757.2,9510.17,1819.2,22888.76,1948.92,5940.67,8566.17,6272.75
2014-01-14,1783.0,1791.8,1759.1,1773.35,1770.85,530939.0,-509.54749999999945,1759.1,1759.1,1759.1,1759.1,1759.1,1759.1,21524206.0,1759.1,151121971.0,34792197.0,5219.8,16373.86,1.4866,6766.9,9540.51,1838.88,22791.28,1946.07,5935.56,8548.11,6241.85
2014-01-15,1790.0,1807.0,1767.1,1800.1,1803.0,612338.0,-514.4574999999993,1767.1,1767.1,1767.1,1767.1,1767.1,1767.1,21446143.0,1767.1,149108179.0,34208436.0,5255.5,16481.94,1.4935,6819.9,9733.81,1848.38,22902.0,1953.28,5958.12,8602.52,6320.9
2014-01-16,1803.1,1810.8,1785.0,1789.85,1786.65,429527.0,-520.8024999999993,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,21489678.0,1785.0,149896184.0,34544099.0,5319.4,16417.01,1.4935,6815.4,9717.71,1845.89,22986.41,1957.32,5982.24,8612.08,6318.9
2014-01-17,1778.2,1808.8,1766.3,1775.2,1777.0,310359.0,-520.5349999999992,1766.3,1766.3,1766.3,1766.3,1766.3,1766.3,21828949.0,1766.3,148495286.0,34193842.0,5316.4,16458.56,1.4935,6829.3,9742.96,1838.7,23133.35,1944.48,5987.09,8595.97,6261.65
2014-01-21,1782.0,1812.7,1782.0,1801.9,1802.0,541958.0,-478.9874999999988,1782.0,1782.0,1782.0,1782.0,1782.0,1782.0,21819942.0,1782.0,148845510.0,33916555.0,5342.0,16414.44,1.4935,6834.3,9730.12,1843.8,23033.12,1963.89,6019.24,8599.87,6313.8
2014-01-22,1805.5,1819.0,1795.0,1807.85,1805.3,424767.0,-469.5899999999988,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,21953549.0,1795.0,149283291.0,33522516.0,5331.3,16373.34,1.4935,6826.3,9720.11,1844.86,23082.25,1970.42,6139.86,8625.27,6338.95
2014-01-23,1796.1,1819.9,1788.45,1793.8,1792.0,493794.0,-469.599999999999,1788.45,1788.45,1788.45,1788.45,1788.45,1788.45,21965558.0,1788.45,150246409.0,33624674.0,5275.5,16197.35,1.4935,6773.3,9631.04,1828.46,22733.9,1947.59,6170.05,8595.07,6345.65
2014-01-24,1784.9,1804.9,1769.25,1774.25,1770.8,377713.0,-450.00999999999885,1769.25,1769.25,1769.25,1769.25,1769.25,1769.25,21446143.0,1769.25,150421522.0,33391169.0,5254.3,15879.11,1.4866,6663.7,9392.02,1790.29,22450.06,1940.56,6191.5,8598.28,6266.75
2014-02-05,1619.0,1623.1,1602.1,1606.7,1606.0,627278.0,-336.41499999999905,1602.1,1602.1,1602.1,1602.1,1602.1,1602.1,20706052.0,1602.1,154986719.0,41753321.0,5088.7,15440.23,1.4866,6457.9,9116.32,1751.64,21269.38,1891.32,5908.41,8264.45,6022.4
2014-02-06,1610.2,1644.95,1593.0,1639.7,1643.0,1237835.0,-327.80999999999904,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,20639999.0,1593.0,155159276.0,39643752.0,5147.4,15628.53,1.4866,6558.3,9256.58,1773.43,21423.13,1907.89,5914.59,8310.98,6036.3
2014-02-07,1654.95,1670.4,1648.5,1664.95,1666.0,921283.0,-334.50249999999915,1648.5,1648.5,1648.5,1648.5,1648.5,1648.5,20704550.0,1648.5,155661985.0,39640833.0,5184.5,15794.08,1.4936,6571.7,9301.92,1797.02,21636.85,1922.5,6011.14,8387.32,6063.2
2014-02-10,1665.0,1701.6,1665.0,1688.85,1682.6,896683.0,-329.807499999999,1665.0,1665.0,1665.0,1665.0,1665.0,1665.0,20805131.0,1665.0,155229590.0,39813373.0,5236.5,15801.79,1.4936,6591.6,9289.86,1799.84,21579.26,1923.3,6042.25,8391.92,6053.45
2014-02-11,1690.25,1698.0,1668.1,1678.15,1677.0,294694.0,-338.8474999999992,1668.1,1668.1,1668.1,1668.1,1668.1,1668.1,20833654.0,1668.1,154710716.0,40100938.0,5267.3,15994.77,1.4936,6672.7,9478.77,1819.75,21962.98,1932.06,6106.03,8430.53,6062.7
2014-02-12,1685.0,1689.8,1643.1,1647.7,1645.0,442825.0,-331.22749999999905,1643.1,1643.1,1643.1,1643.1,1643.1,1643.1,21126388.0,1643.1,154278322.0,41164928.0,5319.8,15963.94,1.5006,6675.0,9540.0,1819.26,22285.79,1935.84,6112.31,8510.84,6084.0
2014-02-14,1642.0,1653.55,1615.65,1643.4,1640.05,451950.0,-298.85749999999916,1615.65,1615.65,1615.65,1615.65,1615.65,1615.65,21468661.0,1615.65,155921421.0,40920498.0,5366.9,16154.39,1.5006,6663.6,9662.4,1838.63,22298.41,1940.28,6113.66,8513.65,6048.35
