Date,KLSE_Open,KLSE_High,KLSE_Low,KLSE_Close,KLSE_AdjClose,KLSE_Volume
"Nov 14, 2018","1,685.69","1,688.41","1,678.82","1,688.41","1,688.41","11,07,01,600"
"Nov 13, 2018","1,686.66","1,691.91","1,680.09","1,687.57","1,687.57","12,67,18,900"
"Nov 12, 2018","1,704.08","1,706.34","1,696.14","1,696.14","1,696.14","7,88,44,500"
"Nov 09, 2018","1,719.28","1,719.73","1,705.10","1,708.09","1,708.09","11,43,10,200"
"Nov 08, 2018","1,725.96","1,726.10","1,718.47","1,721.42","1,721.42","16,72,96,900"
"Nov 07, 2018","1,712.71","1,715.98","1,704.93","1,714.88","1,714.88","22,00,65,600"
"Nov 05, 2018","1,720.07","1,720.07","1,699.60","1,708.80","1,708.80","51,64,15,800"
"Nov 02, 2018","1,710.98","1,720.13","1,705.31","1,713.87","1,713.87","15,26,78,800"
"Nov 01, 2018","1,710.59","1,711.39","1,701.28","1,706.92","1,706.92","9,20,80,900"
"Oct 31, 2018","1,691.39","1,711.95","1,689.43","1,709.27","1,709.27","17,11,84,400"
"Oct 30, 2018","1,688.18","1,696.99","1,680.97","1,685.94","1,685.94","9,38,98,200"
"Oct 29, 2018","1,682.55","1,686.83","1,680.59","1,683.73","1,683.73","7,00,25,000"
"Oct 26, 2018","1,690.48","1,691.44","1,678.35","1,683.06","1,683.06","9,70,64,700"
"Oct 25, 2018","1,679.36","1,686.59","1,670.34","1,686.59","1,686.59","16,56,81,800"
"Oct 24, 2018","1,697.10","1,706.18","1,689.53","1,690.04","1,690.04","11,50,76,700"
"Oct 23, 2018","1,721.50","1,721.91","1,697.60","1,697.60","1,697.60","12,99,26,500"
"Oct 22, 2018","1,730.26","1,730.27","1,722.12","1,722.47","1,722.47","8,83,59,400"
"Oct 19, 2018","1,733.71","1,733.71","1,718.13","1,732.14","1,732.14","12,16,91,000"
"Oct 18, 2018","1,738.40","1,740.83","1,735.07","1,738.01","1,738.01","12,38,52,600"
"Oct 17, 2018","1,741.53","1,742.80","1,737.29","1,740.59","1,740.59","12,15,45,800"
"Oct 16, 2018","1,728.17","1,736.84","1,727.34","1,736.84","1,736.84","8,66,75,100"
"Oct 15, 2018","1,729.40","1,739.32","1,726.25","1,728.74","1,728.74","11,94,95,300"
"Oct 12, 2018","1,703.92","1,732.16","1,703.92","1,730.74","1,730.74","16,67,78,700"
"Oct 11, 2018","1,699.76","1,708.77","1,682.98","1,708.49","1,708.49","29,23,82,900"
"Oct 10, 2018","1,781.72","1,781.79","1,732.50","1,735.18","1,735.18","20,11,66,900"
"Oct 09, 2018","1,773.03","1,776.68","1,771.16","1,774.15","1,774.15","7,42,57,100"
"Oct 08, 2018","1,773.51","1,778.19","1,769.72","1,775.75","1,775.75","8,31,78,800"
"Oct 05, 2018","1,787.52","1,787.52","1,776.52","1,777.15","1,777.15","11,30,78,800"
"Oct 04, 2018","1,796.79","1,798.24","1,787.88","1,790.11","1,790.11","15,29,87,000"
"Oct 03, 2018","1,797.90","1,799.80","1,794.23","1,796.30","1,796.30","8,09,21,900"
"Oct 02, 2018","1,792.73","1,798.15","1,791.67","1,798.15","1,798.15","8,71,50,500"
"Oct 01, 2018","1,795.99","1,797.85","1,792.15","1,792.46","1,792.46","6,93,91,200"
"Sep 28, 2018","1,795.91","1,798.68","1,791.10","1,793.15","1,793.15","17,16,45,000"
"Sep 27, 2018","1,795.95","1,803.71","1,793.83","1,798.64","1,798.64","10,69,39,200"
"Sep 26, 2018","1,789.00","1,800.70","1,787.62","1,798.72","1,798.72","12,03,84,900"
"Sep 25, 2018","1,798.14","1,800.87","1,794.47","1,794.47","1,794.47","10,38,29,100"
"Sep 24, 2018","1,809.23","1,812.19","1,797.35","1,800.17","1,800.17","8,86,40,200"
"Sep 21, 2018","1,811.68","1,813.53","1,809.44","1,810.64","1,810.64","31,03,86,500"
"Sep 20, 2018","1,804.01","1,810.21","1,803.06","1,803.70","1,803.70","13,15,92,000"
"Sep 19, 2018","1,794.72","1,805.65","1,794.61","1,800.71","1,800.71","11,50,87,000"
"Sep 18, 2018","1,792.94","1,792.94","1,792.94","1,792.94","1,792.94",-
"Sep 14, 2018","1,790.56","1,804.89","1,789.60","1,803.76","1,803.76","14,58,47,700"
"Sep 13, 2018","1,786.95","1,792.96","1,777.45","1,792.60","1,792.60",-
"Sep 12, 2018","1,810.19","1,822.68","1,780.91","1,785.25","1,785.25",-
"Sep 07, 2018","1,801.28","1,802.12","1,795.29","1,799.17","1,799.17","9,69,28,500"
"Sep 06, 2018","1,795.82","1,802.60","1,794.79","1,798.57","1,798.57","11,48,66,200"
"Sep 05, 2018","1,805.34","1,807.92","1,795.50","1,795.50","1,795.50","16,77,30,800"
"Sep 04, 2018","1,812.75","1,813.94","1,809.24","1,812.76","1,812.76","8,81,25,700"
"Sep 03, 2018","1,821.06","1,822.52","1,809.57","1,813.58","1,813.58","8,18,03,600"
"Aug 30, 2018","1,821.54","1,823.24","1,817.83","1,819.66","1,819.66","16,94,79,500"
"Aug 29, 2018","1,821.86","1,822.43","1,815.74","1,820.64","1,820.64","15,14,07,400"
"Aug 28, 2018","1,811.39","1,826.90","1,811.13","1,826.90","1,826.90","12,78,91,000"
"Aug 27, 2018","1,807.60","1,814.78","1,804.89","1,811.60","1,811.60","10,49,83,400"
"Aug 24, 2018","1,806.35","1,808.59","1,798.84","1,808.59","1,808.59","8,36,34,200"
"Aug 23, 2018","1,810.87","1,810.87","1,810.87","1,810.87","1,810.87",-
"Aug 21, 2018","1,790.25","1,798.11","1,788.86","1,798.11","1,798.11","11,56,93,500"
"Aug 20, 2018","1,784.43","1,791.14","1,782.74","1,787.58","1,787.58","8,37,45,600"
"Aug 17, 2018","1,780.64","1,785.03","1,780.26","1,783.47","1,783.47","10,32,54,000"
"Aug 16, 2018","1,782.12","1,782.28","1,773.74","1,777.27","1,777.27","10,04,11,300"
"Aug 15, 2018","1,784.58","1,789.05","1,783.58","1,785.94","1,785.94","10,40,30,200"
"Aug 14, 2018","1,779.79","1,788.34","1,778.20","1,783.78","1,783.78","13,21,79,000"
"Aug 13, 2018","1,803.65","1,804.41","1,782.70","1,783.34","1,783.34","15,56,01,600"
"Aug 10, 2018","1,804.27","1,812.69","1,804.09","1,805.75","1,805.75","11,77,21,300"
"Aug 09, 2018","1,803.54","1,811.29","1,803.00","1,804.95","1,804.95","11,31,66,900"
"Aug 08, 2018","1,793.16","1,804.73","1,793.11","1,804.73","1,804.73","14,02,45,700"
"Aug 07, 2018","1,784.34","1,791.98","1,782.22","1,791.09","1,791.09","12,25,38,900"
"Aug 06, 2018","1,781.76","1,782.19","1,777.78","1,779.75","1,779.75","8,73,16,900"
"Aug 03, 2018","1,782.74","1,782.77","1,773.89","1,780.09","1,780.09","9,02,89,700"
"Aug 02, 2018","1,788.31","1,788.31","1,775.85","1,778.13","1,778.13","10,63,35,700"
"Aug 01, 2018","1,777.85","1,788.31","1,777.58","1,788.31","1,788.31","10,46,21,800"
"Jul 31, 2018","1,768.23","1,784.25","1,764.21","1,784.25","1,784.25","20,14,94,800"
"Jul 30, 2018","1,767.59","1,770.47","1,764.28","1,770.26","1,770.26","10,48,99,900"
"Jul 27, 2018","1,764.06","1,769.14","1,760.25","1,769.14","1,769.14","11,17,28,800"
"Jul 26, 2018","1,768.32","1,769.22","1,762.15","1,766.23","1,766.23","13,98,68,700"
"Jul 25, 2018","1,760.95","1,766.05","1,760.77","1,763.78","1,763.78","10,01,81,900"
"Jul 24, 2018","1,757.54","1,764.57","1,756.90","1,762.93","1,762.93","10,93,74,600"
"Jul 23, 2018","1,753.14","1,760.84","1,749.95","1,757.96","1,757.96","8,01,28,500"
"Jul 20, 2018","1,758.51","1,758.63","1,749.52","1,754.67","1,754.67","10,83,22,000"
"Jul 19, 2018","1,754.19","1,764.15","1,754.18","1,759.24","1,759.24","14,82,41,800"
"Jul 18, 2018","1,733.89","1,753.07","1,730.38","1,753.07","1,753.07","12,02,57,900"
"Jul 17, 2018","1,727.04","1,737.28","1,726.04","1,737.28","1,737.28","10,51,44,800"
"Jul 16, 2018","1,722.65","1,726.67","1,717.17","1,726.67","1,726.67","11,02,94,300"
"Jul 13, 2018","1,710.67","1,721.93","1,706.61","1,721.93","1,721.93","14,90,20,300"
"Jul 12, 2018","1,689.29","1,704.87","1,686.14","1,703.57","1,703.57","13,35,17,800"
"Jul 11, 2018","1,683.05","1,689.34","1,679.18","1,688.77","1,688.77","9,37,39,500"
"Jul 10, 2018","1,675.05","1,687.13","1,675.05","1,687.13","1,687.13","10,15,38,100"
"Jul 09, 2018","1,663.96","1,674.61","1,662.58","1,672.63","1,672.63","10,10,83,300"
"Jul 06, 2018","1,694.52","1,694.81","1,663.86","1,663.86","1,663.86","13,25,23,200"
"Jul 05, 2018","1,690.22","1,691.62","1,682.35","1,690.65","1,690.65","7,97,73,100"
"Jul 04, 2018","1,682.96","1,690.56","1,680.61","1,688.45","1,688.45","11,43,06,000"
"Jul 03, 2018","1,684.73","1,689.91","1,674.11","1,680.37","1,680.37","11,68,74,000"
"Jul 02, 2018","1,694.93","1,697.15","1,677.33","1,685.05","1,685.05","11,16,16,900"
"Jun 29, 2018","1,665.04","1,701.65","1,664.69","1,691.50","1,691.50","21,33,70,200"
"Jun 28, 2018","1,659.17","1,670.85","1,657.78","1,665.68","1,665.68","11,05,44,300"
"Jun 27, 2018","1,674.24","1,681.44","1,666.08","1,666.08","1,666.08","13,16,93,700"
"Jun 26, 2018","1,679.24","1,681.54","1,673.26","1,675.86","1,675.86","13,14,57,100"
"Jun 25, 2018","1,707.02","1,707.02","1,678.10","1,678.10","1,678.10","13,35,76,700"
"Jun 22, 2018","1,682.97","1,699.95","1,678.03","1,694.15","1,694.15","16,45,42,200"
"Jun 21, 2018","1,710.44","1,710.71","1,681.89","1,692.32","1,692.32","22,31,05,800"
"Jun 20, 2018","1,719.66","1,728.69","1,709.75","1,709.75","1,709.75","13,01,29,700"
"Jun 19, 2018","1,738.20","1,739.25","1,715.36","1,715.36","1,715.36","16,95,45,000"
"Jun 18, 2018","1,745.58","1,748.67","1,735.30","1,743.43","1,743.43","14,44,48,400"
"Jun 14, 2018","1,750.91","1,762.22","1,745.45","1,761.78","1,761.78","29,14,01,500"
"Jun 13, 2018","1,761.56","1,764.50","1,755.38","1,763.57","1,763.57","12,33,85,000"
"Jun 12, 2018","1,774.85","1,776.10","1,764.16","1,764.16","1,764.16","12,93,89,900"
"Jun 11, 2018","1,774.42","1,788.16","1,770.83","1,775.80","1,775.80","12,34,41,200"
"Jun 08, 2018","1,787.90","1,789.20","1,772.90","1,778.32","1,778.32","13,20,05,100"
"Jun 07, 2018","1,779.97","1,801.42","1,778.23","1,785.81","1,785.81","19,81,44,000"
"Jun 06, 2018","1,753.66","1,778.47","1,751.03","1,777.13","1,777.13","18,94,26,700"
"Jun 05, 2018","1,754.19","1,756.77","1,747.76","1,755.14","1,755.14","18,44,42,100"
"Jun 04, 2018","1,761.61","1,761.61","1,745.75","1,755.17","1,755.17",-
"Jun 01, 2018","1,739.93","1,760.46","1,737.72","1,756.38","1,756.38","19,11,61,600"
"May 31, 2018","1,731.65","1,754.44","1,725.16","1,740.62","1,740.62",-
"May 30, 2018","1,719.28","1,719.28","1,719.28","1,719.28","1,719.28",-
"May 28, 2018","1,793.45","1,793.54","1,774.40","1,775.84","1,775.84","15,86,32,200"
"May 25, 2018","1,792.80","1,797.81","1,785.12","1,797.40","1,797.40","21,61,33,800"
"May 24, 2018","1,808.32","1,809.90","1,768.18","1,775.66","1,775.66","27,04,28,400"
"May 23, 2018","1,843.40","1,843.40","1,804.25","1,804.25","1,804.25","22,57,47,400"
"May 22, 2018","1,854.61","1,854.61","1,844.07","1,845.03","1,845.03","15,47,23,700"
"May 21, 2018","1,858.31","1,864.94","1,851.68","1,853.58","1,853.58","19,39,98,500"
"May 18, 2018","1,858.62","1,862.19","1,853.57","1,854.50","1,854.50","18,56,79,600"
"May 17, 2018","1,864.78","1,867.09","1,854.44","1,854.44","1,854.44","19,55,99,600"
"May 16, 2018","1,851.83","1,862.35","1,841.83","1,858.26","1,858.26","16,93,40,900"
"May 15, 2018","1,857.22","1,860.59","1,848.20","1,848.20","1,848.20","24,33,43,600"
"May 14, 2018","1,814.45","1,876.62","1,797.14","1,850.42","1,850.42","40,24,85,400"
"May 08, 2018","1,819.95","1,851.73","1,819.28","1,846.51","1,846.51","17,97,08,900"
"May 07, 2018","1,842.56","1,842.56","1,821.79","1,828.20","1,828.20","12,76,09,200"
"May 04, 2018","1,851.24","1,852.75","1,841.83","1,841.83","1,841.83","14,32,41,200"
"May 03, 2018","1,851.80","1,851.80","1,851.80","1,851.80","1,851.80",-
"May 02, 2018","1,852.03","1,852.03","1,852.03","1,852.03","1,852.03",-
"Apr 30, 2018","1,860.84","1,873.39","1,860.25","1,870.37","1,870.37","10,96,53,700"
"Apr 27, 2018","1,864.24","1,866.88","1,856.59","1,863.47","1,863.47","11,04,07,200"
"Apr 26, 2018","1,856.19","1,863.57","1,846.54","1,852.27","1,852.27","11,63,10,300"
"Apr 25, 2018","1,863.48","1,863.75","1,850.28","1,851.93","1,851.93","10,94,91,300"
"Apr 24, 2018","1,883.75","1,885.32","1,865.34","1,865.34","1,865.34","12,87,23,900"
"Apr 23, 2018","1,890.46","1,891.59","1,878.37","1,880.36","1,880.36","8,11,66,400"
"Apr 20, 2018","1,895.55","1,896.03","1,883.82","1,887.75","1,887.75","12,01,00,600"
"Apr 19, 2018","1,888.83","1,895.18","1,883.65","1,895.18","1,895.18","16,87,30,800"
"Apr 18, 2018","1,883.99","1,884.84","1,873.11","1,879.32","1,879.32","9,95,54,700"
"Apr 17, 2018","1,874.11","1,885.12","1,873.09","1,880.49","1,880.49","14,92,22,800"
"Apr 16, 2018","1,868.69","1,878.76","1,867.21","1,878.76","1,878.76","9,71,40,800"
"Apr 13, 2018","1,867.29","1,871.13","1,866.02","1,868.47","1,868.47","10,91,25,300"
"Apr 12, 2018","1,872.13","1,873.62","1,865.14","1,873.62","1,873.62","9,69,06,900"
"Apr 11, 2018","1,863.30","1,871.73","1,863.30","1,869.89","1,869.89","13,70,18,500"
"Apr 10, 2018","1,847.53","1,860.98","1,846.78","1,860.98","1,860.98","13,18,72,300"
"Apr 09, 2018","1,837.68","1,850.01","1,833.14","1,849.71","1,849.71","10,61,54,800"
"Apr 06, 2018","1,839.05","1,839.07","1,826.32","1,837.01","1,837.01","8,71,93,000"
"Apr 05, 2018","1,824.46","1,838.81","1,824.42","1,836.13","1,836.13","10,02,32,000"
"Apr 04, 2018","1,846.77","1,851.74","1,811.56","1,815.94","1,815.94","13,17,04,600"
"Apr 03, 2018","1,853.50","1,858.78","1,849.08","1,850.78","1,850.78","7,82,83,400"
"Apr 02, 2018","1,863.06","1,864.17","1,857.44","1,858.35","1,858.35","6,96,49,600"
"Mar 30, 2018","1,859.37","1,866.35","1,856.30","1,863.46","1,863.46","10,48,21,900"
"Mar 29, 2018","1,859.34","1,860.56","1,854.50","1,856.35","1,856.35","11,99,97,300"
"Mar 28, 2018","1,858.53","1,861.25","1,855.12","1,857.87","1,857.87","9,59,34,800"
"Mar 27, 2018","1,862.15","1,867.11","1,861.56","1,862.45","1,862.45","9,28,25,300"
"Mar 26, 2018","1,860.88","1,862.41","1,852.55","1,859.91","1,859.91","8,29,74,000"
"Mar 23, 2018","1,860.58","1,867.16","1,857.26","1,865.22","1,865.22","11,66,11,300"
"Mar 22, 2018","1,865.83","1,876.87","1,865.83","1,876.87","1,876.87","10,50,38,400"
"Mar 21, 2018","1,859.53","1,865.80","1,856.84","1,865.80","1,865.80","14,10,70,100"
"Mar 20, 2018","1,845.49","1,856.39","1,841.47","1,856.39","1,856.39","11,64,34,600"
"Mar 19, 2018","1,846.92","1,850.16","1,845.45","1,847.94","1,847.94","7,81,26,100"
"Mar 16, 2018","1,843.48","1,851.75","1,838.40","1,846.39","1,846.39","25,96,73,900"
"Mar 15, 2018","1,854.12","1,854.12","1,845.27","1,845.27","1,845.27","12,03,54,900"
"Mar 14, 2018","1,862.49","1,863.67","1,855.14","1,857.06","1,857.06","8,50,45,900"
"Mar 13, 2018","1,855.08","1,864.31","1,853.97","1,864.03","1,864.03","9,04,59,000"
"Mar 12, 2018","1,851.66","1,861.23","1,850.62","1,861.22","1,861.22","12,43,43,000"
"Mar 09, 2018","1,842.10","1,844.98","1,840.18","1,843.92","1,843.92","9,49,17,800"
"Mar 08, 2018","1,838.30","1,846.67","1,838.30","1,839.62","1,839.62","11,56,20,000"
"Mar 07, 2018","1,847.02","1,848.85","1,834.66","1,837.90","1,837.90","16,68,05,500"
"Mar 06, 2018","1,848.18","1,850.18","1,845.76","1,848.37","1,848.37","15,05,97,000"
"Mar 05, 2018","1,853.75","1,853.75","1,840.04","1,842.62","1,842.62","12,73,42,400"
"Mar 02, 2018","1,857.81","1,860.64","1,854.25","1,856.07","1,856.07","13,95,45,600"
"Mar 01, 2018","1,852.56","1,862.81","1,851.51","1,860.86","1,860.86","12,59,27,000"
"Feb 28, 2018","1,871.40","1,872.02","1,856.20","1,856.20","1,856.20","23,52,15,000"
"Feb 27, 2018","1,867.15","1,872.35","1,865.79","1,871.46","1,871.46","16,41,31,900"
"Feb 26, 2018","1,864.21","1,867.98","1,859.98","1,860.08","1,860.08","14,54,99,500"
"Feb 23, 2018","1,853.66","1,864.95","1,853.66","1,861.50","1,861.50","14,09,69,400"
"Feb 22, 2018","1,854.25","1,860.01","1,854.03","1,855.07","1,855.07","9,39,00,400"
"Feb 21, 2018","1,853.51","1,860.43","1,852.14","1,858.17","1,858.17","11,75,62,200"
"Feb 20, 2018","1,855.38","1,861.10","1,852.96","1,855.99","1,855.99","11,45,76,800"
"Feb 19, 2018","1,843.02","1,858.23","1,841.78","1,857.32","1,857.32","9,18,70,900"
"Feb 16, 2018",-,-,-,-,-,-
"Feb 15, 2018","1,840.73","1,842.73","1,837.99","1,838.28","1,838.28","5,84,72,000"
"Feb 14, 2018","1,835.65","1,837.80","1,829.71","1,834.93","1,834.93","9,25,11,300"
"Feb 13, 2018","1,833.81","1,835.17","1,830.28","1,833.02","1,833.02","13,07,17,500"
"Feb 12, 2018","1,825.43","1,834.45","1,824.89","1,830.17","1,830.17","13,06,69,400"
"Feb 09, 2018","1,806.81","1,824.23","1,806.25","1,819.82","1,819.82","15,95,49,500"
"Feb 08, 2018","1,837.70","1,842.65","1,834.83","1,839.44","1,839.44","11,35,39,200"
"Feb 07, 2018","1,827.11","1,841.08","1,825.80","1,836.68","1,836.68","20,75,26,200"
"Feb 06, 2018","1,814.43","1,820.37","1,795.85","1,812.45","1,812.45","32,45,86,800"
"Feb 05, 2018","1,847.85","1,857.39","1,842.06","1,853.07","1,853.07","16,86,55,800"
"Feb 02, 2018","1,875.34","1,880.56","1,863.43","1,870.48","1,870.48","20,64,68,400"
"Jan 30, 2018","1,865.35","1,872.70","1,861.58","1,868.58","1,868.58","15,55,76,300"
"Jan 29, 2018","1,855.09","1,870.52","1,855.09","1,870.52","1,870.52","14,00,95,500"
"Jan 26, 2018","1,843.95","1,853.92","1,842.56","1,853.92","1,853.92","12,01,59,700"
"Jan 25, 2018","1,836.55","1,845.86","1,836.44","1,845.86","1,845.86","16,16,66,800"
"Jan 24, 2018","1,838.12","1,838.34","1,834.49","1,837.04","1,837.04","11,56,14,700"
"Jan 23, 2018","1,836.10","1,838.04","1,830.98","1,838.04","1,838.04","14,10,70,000"
"Jan 22, 2018","1,835.21","1,835.21","1,825.86","1,833.15","1,833.15","11,48,53,600"
"Jan 19, 2018","1,823.39","1,828.83","1,821.68","1,828.83","1,828.83","14,93,31,000"
"Jan 18, 2018","1,831.24","1,831.32","1,821.21","1,821.60","1,821.60","17,44,54,400"
"Jan 17, 2018","1,824.55","1,828.63","1,821.54","1,828.63","1,828.63","13,10,56,800"
"Jan 16, 2018","1,827.68","1,827.68","1,818.64","1,826.03","1,826.03","14,71,24,200"
"Jan 15, 2018","1,825.24","1,827.85","1,824.56","1,825.91","1,825.91","12,69,78,700"
"Jan 12, 2018","1,825.01","1,825.81","1,818.78","1,822.67","1,822.67","15,51,70,700"
"Jan 11, 2018","1,822.02","1,823.31","1,812.78","1,816.88","1,816.88","14,22,58,600"
"Jan 10, 2018","1,828.90","1,830.63","1,821.27","1,822.92","1,822.92","15,32,10,100"
"Jan 09, 2018","1,837.26","1,840.35","1,823.52","1,826.95","1,826.95","17,98,68,700"
"Jan 08, 2018","1,819.74","1,832.15","1,813.03","1,832.15","1,832.15","17,67,14,600"
"Jan 05, 2018","1,804.79","1,817.97","1,803.81","1,817.97","1,817.97","18,07,60,700"
"Jan 04, 2018","1,795.56","1,803.45","1,795.56","1,803.45","1,803.45","16,11,50,500"
"Jan 03, 2018","1,785.79","1,795.87","1,785.21","1,792.79","1,792.79","16,77,80,400"
"Jan 02, 2018","1,783.10","1,783.48","1,772.00","1,782.70","1,782.70","8,24,78,600"
"Dec 29, 2017","1,780.65","1,796.81","1,776.94","1,796.81","1,796.81","14,10,68,000"
"Dec 28, 2017","1,771.95","1,781.84","1,769.60","1,779.10","1,779.10","9,91,03,500"
"Dec 27, 2017","1,760.71","1,771.76","1,760.69","1,771.76","1,771.76","10,06,14,600"
"Dec 26, 2017","1,758.51","1,760.45","1,753.25","1,759.99","1,759.99","9,79,36,300"
"Dec 25, 2017",-,-,-,-,-,-
"Dec 22, 2017","1,752.85","1,760.24","1,748.49","1,760.24","1,760.24","8,71,22,300"
"Dec 21, 2017","1,750.59","1,752.25","1,744.21","1,751.21","1,751.21","13,77,85,100"
"Dec 20, 2017","1,735.92","1,751.95","1,735.44","1,746.63","1,746.63","13,17,03,500"
"Dec 19, 2017","1,743.73","1,744.39","1,732.93","1,736.95","1,736.95","19,01,51,500"
"Dec 18, 2017","1,754.05","1,755.20","1,747.62","1,751.64","1,751.64","11,94,61,800"
"Dec 15, 2017","1,757.06","1,760.02","1,745.65","1,753.07","1,753.07","28,54,88,600"
"Dec 14, 2017","1,738.08","1,759.75","1,736.07","1,759.00","1,759.00","21,71,30,600"
"Dec 13, 2017","1,728.84","1,737.66","1,725.95","1,737.66","1,737.66","16,99,40,300"
"Dec 12, 2017","1,718.76","1,729.57","1,717.32","1,729.57","1,729.57","14,92,57,100"
"Dec 11, 2017","1,720.93","1,725.74","1,718.30","1,719.47","1,719.47","12,79,72,100"
"Dec 08, 2017","1,721.28","1,724.59","1,718.88","1,721.25","1,721.25","17,97,28,900"
"Dec 07, 2017","1,721.71","1,723.40","1,718.47","1,719.05","1,719.05","17,58,25,000"
"Dec 06, 2017","1,720.73","1,722.95","1,715.10","1,718.33","1,718.33","17,07,81,200"
"Dec 05, 2017","1,708.48","1,724.84","1,708.48","1,724.84","1,724.84","12,91,46,400"
"Dec 04, 2017","1,717.98","1,717.99","1,709.17","1,713.13","1,713.13","17,88,32,000"
"Dec 01, 2017","1,719.62","1,727.62","1,716.76","1,717.86","1,717.86",-
"Nov 30, 2017","1,719.62","1,727.62","1,716.76","1,717.86","1,717.86","45,34,06,300"
"Nov 29, 2017","1,716.28","1,720.57","1,714.47","1,720.38","1,720.38","13,24,04,400"
"Nov 28, 2017","1,716.12","1,716.79","1,709.94","1,714.42","1,714.42","11,01,63,100"
"Nov 27, 2017","1,718.37","1,719.86","1,712.97","1,719.86","1,719.86","9,30,08,200"
"Nov 24, 2017","1,720.05","1,720.38","1,713.26","1,717.23","1,717.23","16,35,91,900"
"Nov 23, 2017","1,723.42","1,728.18","1,720.59","1,721.27","1,721.27","7,52,45,900"
"Nov 22, 2017","1,724.59","1,727.77","1,721.36","1,723.54","1,723.54","13,14,12,600"
"Nov 21, 2017","1,718.83","1,722.73","1,716.45","1,720.68","1,720.68","10,66,83,300"
"Nov 20, 2017","1,723.77","1,725.35","1,717.45","1,718.36","1,718.36","10,59,88,100"
"Nov 17, 2017","1,720.81","1,725.69","1,719.87","1,721.66","1,721.66","10,76,75,900"
"Nov 16, 2017","1,723.04","1,725.72","1,716.97","1,718.11","1,718.11","14,50,89,800"
"Nov 15, 2017","1,733.90","1,736.40","1,722.99","1,722.99","1,722.99","14,16,98,400"
"Nov 14, 2017","1,743.27","1,744.61","1,733.31","1,733.61","1,733.61","12,66,84,100"
"Nov 13, 2017","1,743.14","1,746.72","1,737.49","1,737.49","1,737.49","9,83,90,000"
"Nov 10, 2017","1,746.53","1,748.94","1,740.94","1,742.28","1,742.28","9,09,01,000"
"Nov 09, 2017","1,743.73","1,749.31","1,742.32","1,746.81","1,746.81","10,69,10,200"
"Nov 08, 2017","1,746.88","1,749.83","1,744.09","1,744.20","1,744.20","9,15,86,500"
"Nov 07, 2017","1,742.69","1,750.94","1,742.44","1,750.94","1,750.94","10,77,84,700"
"Nov 06, 2017","1,743.25","1,745.41","1,741.43","1,742.29","1,742.29","8,46,55,000"
"Nov 03, 2017","1,744.68","1,744.79","1,739.60","1,740.93","1,740.93","7,91,91,000"
"Nov 02, 2017","1,743.94","1,747.17","1,739.80","1,741.05","1,741.05","8,37,90,500"
"Nov 01, 2017","1,747.79","1,748.80","1,742.35","1,743.93","1,743.93","9,47,31,600"
"Oct 31, 2017","1,747.40","1,751.26","1,742.60","1,747.92","1,747.92","16,87,13,800"
"Oct 30, 2017","1,747.91","1,750.85","1,746.46","1,748.35","1,748.35","8,32,78,200"
"Oct 27, 2017","1,741.34","1,751.50","1,739.89","1,746.13","1,746.13","14,97,51,200"
"Oct 26, 2017","1,740.21","1,740.84","1,734.93","1,736.80","1,736.80","10,92,06,400"
"Oct 25, 2017","1,737.03","1,740.51","1,733.67","1,739.05","1,739.05","8,82,79,300"
"Oct 24, 2017","1,742.44","1,745.48","1,736.10","1,736.14","1,736.14","10,05,41,600"
"Oct 23, 2017","1,742.29","1,744.86","1,741.38","1,741.47","1,741.47","8,74,68,500"
"Oct 20, 2017","1,745.03","1,745.41","1,740.65","1,740.65","1,740.65","9,70,23,900"
"Oct 19, 2017","1,749.85","1,750.59","1,741.62","1,743.99","1,743.99","12,91,36,400"
"Oct 18, 2017",-,-,-,-,-,-
"Oct 17, 2017","1,753.44","1,755.43","1,748.99","1,748.99","1,748.99","11,74,88,400"
"Oct 16, 2017","1,759.12","1,759.31","1,749.49","1,754.37","1,754.37","8,76,84,100"
"Oct 13, 2017","1,756.00","1,756.17","1,751.62","1,755.32","1,755.32","8,66,70,200"
"Oct 12, 2017","1,760.32","1,760.32","1,751.20","1,754.00","1,754.00","10,68,12,000"
"Oct 11, 2017","1,761.12","1,762.97","1,752.90","1,757.21","1,757.21","11,20,21,400"
"Oct 10, 2017","1,760.69","1,762.64","1,758.54","1,761.13","1,761.13","7,56,35,700"
"Oct 09, 2017","1,763.65","1,765.48","1,762.26","1,764.03","1,764.03","7,52,79,900"
"Oct 06, 2017","1,758.02","1,764.00","1,758.02","1,764.00","1,764.00","8,93,28,200"
"Oct 05, 2017","1,760.56","1,761.16","1,757.61","1,759.09","1,759.09","7,71,63,600"
"Oct 04, 2017","1,759.81","1,762.71","1,758.82","1,761.84","1,761.84","7,70,42,300"
"Oct 03, 2017","1,756.51","1,759.78","1,754.73","1,759.67","1,759.67","10,38,08,500"
"Oct 02, 2017","1,755.22","1,758.15","1,750.94","1,754.78","1,754.78","9,84,15,100"
"Sep 29, 2017","1,760.25","1,760.25","1,753.00","1,755.58","1,755.58","12,71,21,800"
"Sep 28, 2017","1,765.83","1,767.18","1,758.06","1,758.06","1,758.06","12,59,58,800"
"Sep 27, 2017","1,767.62","1,768.19","1,762.09","1,764.24","1,764.24","11,54,84,600"
"Sep 26, 2017","1,768.55","1,769.12","1,761.21","1,765.59","1,765.59","14,54,49,600"
